State_UT,District,Households_Surveyed,Women_Interviewed_15_49yrs,Men_Interviewed_15_54yrs,Sex_Ratio_per_1000_males,Children_Under5_Stunted_pct,Children_Under5_Wasted_pct,Children_Under5_Underweight_pct,Children_Under5_Overweight_pct,Anaemia_Children_6_59months_pct,Anaemia_Women_15_49yrs_pct,Anaemia_Men_15_49yrs_pct,Institutional_Births_pct,Skilled_Birth_Attendant_pct,Full_Immunisation_12_23months_pct,Contraceptive_Prevalence_Rate_pct,Unmet_Need_Family_Planning_pct,Total_Fertility_Rate,Women_BMI_Below_Normal_pct,Men_BMI_Below_Normal_pct,Women_Hypertension_pct,Men_Hypertension_pct,Women_Diabetes_pct,Men_Diabetes_pct,Households_Improved_Drinking_Water_pct,Households_Improved_Sanitation_pct,Households_Electricity_pct,Women_Secondary_Education_pct,Child_Marriage_Women_pct
Odisha,Khordha,25514,27887,10859,988,31.4,19.3,33.9,1.4,66.5,61.0,23.6,94.7,91.2,93.0,61.1,11.7,2.3,23.6,23.3,16.5,17.9,4.5,7.9,85.9,86.2,96.0,46.2,23.4
Odisha,Koraput,24857,21888,10532,970,33.0,14.6,28.3,2.8,64.6,64.0,21.6,88.2,85.3,86.5,62.4,10.2,2.3,18.7,24.9,19.4,14.9,7.6,8.9,84.1,91.2,93.1,34.8,37.3
Odisha,Malkangiri,21633,21998,10967,989,38.5,13.4,27.1,2.7,67.2,63.8,19.8,86.0,83.2,76.0,67.4,10.5,1.8,29.8,19.2,17.5,24.4,8.7,5.0,86.5,72.0,96.1,41.6,26.4
Odisha,Mayurbhanj,23884,24772,9422,979,31.2,10.6,37.0,3.6,63.4,61.5,23.4,97.8,92.5,71.7,53.9,8.3,1.9,21.4,21.6,16.6,16.4,4.7,9.8,91.0,92.8,94.7,44.7,45.9
Odisha,Nabarangpur,22660,23592,10380,967,41.2,17.5,33.6,2.8,65.8,60.0,23.8,81.2,91.1,83.1,61.0,11.2,1.5,20.1,21.7,19.7,14.3,7.3,6.7,81.3,55.9,87.7,58.7,34.3
Odisha,Nayagarh,29147,19361,11922,990,33.7,19.3,36.9,3.0,65.3,66.3,22.9,95.4,95.4,68.8,56.6,9.1,2.2,17.7,22.2,18.9,21.9,6.8,5.5,74.4,57.8,89.3,47.2,23.5
Odisha,Nuapada,23604,27130,10101,976,38.0,13.9,33.7,2.0,69.6,62.6,20.8,81.7,75.1,68.7,67.6,9.7,2.3,26.6,26.4,21.3,16.6,3.6,11.0,100.0,74.3,85.6,58.6,33.0
Odisha,Puri,30220,25693,9423,966,32.5,18.0,34.6,3.0,69.7,61.2,22.5,68.7,87.3,84.9,60.0,9.6,1.9,28.0,22.6,20.1,14.7,6.3,7.1,80.5,64.6,90.3,57.5,16.8
Odisha,Rayagada,14314,33501,12203,985,27.5,14.0,31.4,3.6,64.8,65.3,20.2,91.9,100.0,87.0,61.6,11.9,2.3,26.0,24.3,20.8,18.7,7.5,6.9,74.7,68.8,91.6,32.4,41.7
Odisha,Sambalpur,26377,22933,10616,992,34.0,16.9,29.1,2.9,64.3,62.5,22.5,81.1,90.2,79.5,62.6,10.1,2.0,22.6,21.7,21.2,18.8,6.8,7.4,94.1,68.9,98.4,48.0,26.3
Odisha,Sonepur,22822,22921,8875,993,34.0,14.6,26.7,2.5,62.1,62.8,17.9,90.9,98.2,80.5,66.0,12.7,1.6,31.5,19.5,16.2,21.0,7.6,8.7,100.0,72.1,94.1,39.2,53.2
Odisha,Sundargarh,20041,23559,7568,973,30.7,14.4,25.2,2.3,74.7,66.7,24.8,96.1,100.0,62.1,55.9,8.9,2.0,22.8,19.7,18.5,19.1,5.4,4.2,74.1,65.4,90.8,37.7,29.6
Odisha,Angul (Zone 2),21464,35822,10428,989,28.1,15.5,27.7,3.3,67.0,62.7,19.6,91.3,94.1,79.3,70.0,11.4,1.9,24.5,23.0,16.0,17.9,7.0,8.0,87.6,85.2,84.9,39.3,36.1
Odisha,Balangir (Zone 2),26272,22413,12593,995,31.7,14.6,32.2,2.9,62.7,61.6,26.0,97.3,91.5,65.9,64.7,13.6,2.1,26.9,25.3,18.1,20.6,5.5,7.9,95.0,64.9,87.7,50.0,32.0
Odisha,Balasore (Zone 2),15640,21079,8256,978,39.6,13.7,23.0,2.9,63.7,57.5,17.0,88.9,95.9,83.3,62.3,11.5,1.8,18.3,16.7,17.5,18.6,7.8,8.6,88.4,68.6,85.1,53.1,38.7
Odisha,Bargarh (Zone 2),26134,23188,8884,997,30.4,15.9,30.9,2.7,61.4,59.8,18.8,91.3,93.4,71.1,69.6,9.9,2.1,21.4,14.9,19.0,19.6,6.6,6.5,82.7,65.9,90.5,57.4,35.7
Punjab,Amritsar,20144,23964,8960,933,24.7,4.4,19.6,4.4,57.8,50.7,18.9,91.6,96.4,79.6,65.2,7.7,1.5,14.7,11.0,25.9,24.9,9.9,13.9,90.8,96.4,99.9,76.8,15.8
Punjab,Barnala,26376,21524,8293,905,22.4,15.9,24.4,6.0,59.1,48.3,17.0,97.2,97.4,85.1,64.0,12.9,1.4,13.3,11.2,25.3,27.4,13.6,12.8,91.5,93.4,99.9,81.0,16.7
Punjab,Bathinda,26436,29848,9867,933,27.2,10.3,20.1,4.0,54.9,40.1,15.2,94.7,98.9,83.9,70.7,8.3,1.6,16.5,10.9,24.6,25.0,10.5,12.1,96.7,95.7,100.0,79.8,19.5
Punjab,Faridkot,20503,29399,13011,850,29.7,13.0,22.4,4.0,48.0,51.8,21.8,95.4,98.1,92.2,68.9,10.0,1.7,11.6,9.2,23.5,28.0,11.6,13.8,96.8,90.2,99.8,73.8,9.5
Punjab,Fatehgarh Sahib,21999,21852,13388,889,26.7,12.3,27.5,4.0,60.6,53.4,20.3,96.4,99.1,89.1,64.1,10.2,1.8,16.5,10.8,29.5,30.4,11.9,14.0,96.3,85.9,100.0,63.2,12.7
Punjab,Fazilka,22612,27975,8408,917,26.0,11.4,21.0,5.0,51.6,57.0,17.4,95.2,96.5,85.0,71.3,7.2,1.7,16.4,9.6,25.6,28.4,10.1,13.9,96.7,98.3,99.9,64.4,10.8
Punjab,Ferozepur,29160,26761,12134,886,30.5,11.0,25.5,3.2,67.6,49.0,17.7,92.3,97.5,82.5,70.4,7.2,1.8,12.4,11.5,22.2,24.8,12.3,18.2,96.4,90.3,99.9,71.2,10.6
Punjab,Gurdaspur,28512,30014,10383,915,30.6,10.7,18.1,6.2,45.9,48.3,16.4,100.0,100.0,95.5,68.7,11.6,1.6,16.0,11.4,25.9,26.2,10.6,14.2,96.1,93.9,100.0,50.2,14.0
Punjab,Hoshiarpur,33367,18784,9059,896,29.5,14.0,20.8,4.7,63.4,41.4,16.3,98.9,98.7,90.6,68.2,6.7,1.6,17.1,9.7,26.3,24.7,12.7,11.9,94.7,87.3,99.7,71.1,6.7
Punjab,Jalandhar,28198,20185,13289,934,24.7,8.8,18.2,3.7,53.6,61.8,18.2,98.4,97.5,93.6,58.8,7.5,1.6,12.9,14.5,30.5,25.6,10.0,11.0,93.1,89.1,100.0,60.8,14.4
Punjab,Kapurthala,27862,22394,14902,893,28.6,9.5,24.5,5.4,54.5,62.0,18.1,98.3,97.1,90.9,63.3,8.6,1.7,12.3,14.5,25.4,24.0,10.3,10.4,99.3,91.2,100.0,80.5,10.0
Punjab,Ludhiana,32049,27448,10936,920,25.3,9.5,21.5,4.2,64.8,45.9,18.3,96.0,96.3,87.5,69.5,9.3,1.7,14.8,5.0,26.9,22.0,12.3,15.9,92.2,93.0,99.9,79.6,12.4
Punjab,Mansa,26810,23703,12500,917,28.9,7.5,22.3,4.4,58.6,51.1,15.4,96.0,94.3,78.4,72.9,8.9,1.6,16.6,9.7,21.7,26.8,10.3,11.3,94.8,91.6,99.6,67.9,7.5
Punjab,Moga,31487,28259,11767,908,28.4,7.9,28.0,5.8,55.1,58.6,16.6,92.3,95.0,96.6,64.0,8.0,1.8,13.0,10.1,26.2,25.3,8.2,13.4,98.2,97.5,99.8,62.2,10.9
Punjab,Muktsar,22585,28687,9552,910,27.5,11.2,24.6,4.1,47.9,55.6,21.1,93.8,98.1,96.4,70.0,6.8,1.7,12.9,9.8,27.3,22.2,8.1,13.0,94.9,95.4,100.0,71.7,14.4
Punjab,Nawanshahr,27582,31864,10150,928,25.6,13.1,16.8,2.7,53.9,54.3,18.4,98.5,97.4,85.2,60.7,7.6,1.6,13.2,11.1,27.3,24.0,12.2,16.3,94.5,89.5,100.0,55.4,13.3
Punjab,Pathankot,26977,20014,12366,923,23.0,10.3,15.9,4.3,53.5,53.5,16.4,96.2,95.8,86.3,70.3,8.1,1.6,13.8,10.3,25.5,24.9,10.3,17.1,92.3,92.9,99.9,69.3,10.7
Punjab,Patiala,26258,34539,11042,893,21.6,6.5,18.1,4.3,67.9,54.7,13.5,94.6,96.4,89.3,64.7,7.8,1.7,11.8,11.5,28.3,29.5,12.1,12.0,97.1,95.2,100.0,66.7,10.0
Punjab,Ropar,15522,23090,9616,923,23.1,10.0,30.7,4.2,59.5,50.1,18.7,97.6,95.4,84.8,76.6,9.5,1.5,15.6,11.9,32.1,27.1,12.2,10.1,92.5,89.2,100.0,53.1,10.4
Punjab,Sangrur,25004,17167,9958,853,27.4,9.3,26.3,4.5,55.2,46.0,15.5,94.3,96.6,88.4,76.2,8.6,1.7,14.5,8.1,23.1,24.6,9.7,10.2,95.6,88.4,100.0,86.7,6.7
Punjab,Tarn Taran,24573,23859,11917,924,28.5,11.2,25.6,6.5,63.6,49.4,14.4,95.2,94.6,90.3,65.3,7.9,1.7,13.8,9.1,29.5,21.4,10.3,12.9,95.0,94.7,100.0,70.8,10.5
Punjab,Amritsar (Zone 2),17823,32071,8573,917,29.0,11.0,19.9,5.0,51.4,55.2,18.5,94.8,97.6,90.7,74.6,9.4,1.5,11.7,15.9,21.8,29.8,11.9,10.7,94.6,93.7,100.0,66.0,11.0
Punjab,Barnala (Zone 2),26566,27213,9893,894,25.6,10.8,25.2,5.8,56.3,55.3,18.8,98.0,95.6,93.4,74.4,9.6,1.6,13.7,11.5,21.9,31.8,11.0,13.6,93.3,88.7,99.9,72.5,14.7
Punjab,Bathinda (Zone 2),24909,28316,10910,909,31.2,12.4,25.2,4.7,47.5,46.8,19.1,96.0,97.4,96.4,72.9,9.9,1.6,12.4,10.9,23.6,31.7,12.6,14.0,98.7,85.9,100.0,61.8,12.0
Punjab,Faridkot (Zone 2),25722,26997,9948,901,23.9,12.4,22.6,3.2,50.4,51.3,20.8,96.9,94.2,87.3,78.1,8.2,1.7,15.0,12.5,24.6,28.5,10.3,14.4,95.5,95.9,99.8,65.3,15.8
Punjab,Fatehgarh Sahib (Zone 2),22181,18273,10026,909,23.9,10.7,25.1,5.4,52.4,61.8,18.8,93.9,97.2,86.1,71.7,7.9,1.7,12.2,13.0,22.5,23.7,11.7,16.2,93.9,96.8,100.0,76.7,10.8
Punjab,Fazilka (Zone 2),22949,20677,11191,921,22.1,12.4,18.2,4.6,58.5,48.7,18.4,95.2,97.9,89.2,70.2,10.3,1.7,12.6,10.8,25.8,27.2,16.0,13.7,88.9,91.8,99.6,68.7,4.1
Punjab,Ferozepur (Zone 2),28655,28915,11557,923,27.1,10.8,16.4,4.9,64.6,54.0,16.9,93.1,94.7,90.3,74.3,8.4,1.6,15.4,12.0,24.0,27.5,9.3,13.0,96.0,100.0,99.7,74.4,17.9
Punjab,Gurdaspur (Zone 2),25746,25452,9506,904,22.2,8.2,22.0,2.8,61.2,58.1,16.9,95.3,96.4,88.3,70.5,8.8,1.7,15.9,11.9,24.2,31.0,8.3,12.8,97.9,91.1,100.0,74.8,8.6
Punjab,Hoshiarpur (Zone 2),25687,29892,9507,902,23.3,13.0,20.4,3.6,55.5,55.2,20.3,99.1,100.0,89.3,67.3,8.7,1.8,15.9,8.4,33.1,29.6,7.6,11.6,97.4,98.7,99.7,76.0,4.2
Punjab,Jalandhar (Zone 2),23856,24383,8152,913,26.5,9.8,24.5,3.8,51.1,41.9,18.4,95.7,94.1,89.0,74.1,7.7,1.4,14.5,8.6,32.2,25.6,12.3,14.5,94.6,96.4,100.0,61.1,10.7
Punjab,Kapurthala (Zone 2),27461,30090,10058,894,31.6,13.0,27.1,4.2,51.8,48.1,19.6,96.5,96.3,94.5,71.6,6.7,1.7,15.4,13.1,27.7,32.7,14.3,13.9,92.5,88.8,99.9,76.3,19.3
Punjab,Ludhiana (Zone 2),28975,26727,10418,921,28.9,7.0,20.3,5.3,56.4,46.0,11.9,95.3,96.4,83.6,70.6,8.8,1.7,9.3,8.4,25.1,28.7,12.0,13.9,93.8,92.7,99.9,76.4,8.3
Punjab,Mansa (Zone 2),22664,23043,10611,927,21.3,9.7,20.7,2.6,54.0,56.6,19.4,95.0,96.6,85.2,70.6,10.3,1.5,15.0,10.0,28.2,21.9,10.5,14.2,97.2,96.7,100.0,69.6,14.2
Rajasthan,Ajmer,27759,24199,11366,934,24.9,17.4,33.9,2.9,74.9,53.6,20.9,87.6,90.6,75.7,51.6,10.1,2.6,26.9,25.6,23.0,17.7,6.0,8.3,100.0,77.2,92.0,47.0,38.8
Rajasthan,Alwar,23907,30397,13076,939,34.5,18.6,25.8,2.4,53.7,64.9,19.8,91.4,94.3,94.1,59.1,10.2,1.8,27.1,18.5,16.1,15.4,5.2,9.8,83.4,72.3,93.9,52.9,29.8
Rajasthan,Banswara,23767,17827,9903,975,35.6,13.7,28.8,3.2,61.9,58.2,24.0,91.8,87.4,72.7,51.4,9.4,2.0,18.8,15.4,20.0,19.7,6.7,10.6,90.4,73.2,94.7,47.0,39.9
Rajasthan,Baran,24456,26172,12706,939,44.9,13.1,29.2,3.2,61.6,55.5,23.3,99.2,95.2,93.8,53.7,12.3,2.0,23.4,23.1,18.3,18.8,7.8,5.8,84.1,77.5,93.2,62.6,22.4
Rajasthan,Barmer,28352,24371,9882,915,38.7,18.1,30.6,2.2,55.8,57.5,20.4,95.5,95.1,77.2,53.1,12.8,2.5,19.0,16.1,18.6,23.5,7.0,7.8,73.8,85.1,93.7,53.2,28.8
Rajasthan,Bharatpur,22101,23705,9466,936,44.5,18.7,29.6,3.0,60.4,52.3,20.3,85.4,94.6,68.3,68.0,13.4,2.6,22.0,17.3,19.8,23.3,5.9,6.2,91.6,82.6,92.6,44.7,24.3
Rajasthan,Bhilwara,23109,20719,10534,935,30.2,15.3,30.8,2.8,68.8,59.5,17.2,93.1,94.3,74.7,51.0,11.5,2.3,17.5,14.6,18.7,19.3,6.4,8.4,77.2,74.2,97.6,48.5,17.0
Rajasthan,Bikaner,28014,28134,10884,937,25.7,18.3,24.4,4.1,62.8,50.8,18.6,92.1,88.8,78.0,69.7,9.8,2.6,27.7,19.8,14.2,21.5,5.3,10.6,79.4,100.0,100.0,44.0,32.2
Rajasthan,Bundi,26716,24513,9327,967,33.4,14.9,28.3,3.6,64.8,58.5,24.4,77.7,92.7,81.2,70.0,7.7,2.9,22.3,20.5,24.0,21.7,7.6,8.9,82.1,78.7,93.9,51.6,11.0
Rajasthan,Chittorgarh,26528,25642,13229,931,26.8,21.8,29.5,2.9,58.2,57.1,26.2,96.2,95.7,84.5,57.8,7.9,2.6,21.1,22.1,19.9,24.8,8.8,7.8,71.6,94.2,100.0,38.3,45.6
Rajasthan,Churu,25624,27750,6845,903,37.3,17.4,33.1,2.7,62.7,52.5,21.0,87.8,87.5,80.4,58.1,12.8,2.9,21.5,19.4,18.1,19.5,4.6,9.0,91.2,84.4,99.1,54.0,36.3
Rajasthan,Dausa,28133,23931,11738,933,41.9,8.6,29.3,3.8,62.5,55.0,22.4,87.9,91.2,72.2,66.7,15.1,2.2,16.5,17.4,18.4,21.5,5.5,7.3,90.1,89.3,94.1,38.7,61.6
Rajasthan,Dholpur,22480,34096,11880,955,38.3,16.5,30.5,2.9,55.8,66.7,19.2,81.8,89.8,69.4,59.7,13.2,2.5,25.3,18.1,19.1,21.2,4.4,9.4,74.3,100.0,94.8,50.2,25.1
Rajasthan,Dungarpur,27477,25057,10380,940,41.5,19.6,28.6,3.2,62.9,66.9,19.6,90.9,88.6,64.7,73.1,8.5,2.0,15.0,17.8,20.3,17.5,7.9,8.1,95.3,94.0,94.2,52.8,33.7
Rajasthan,Ganganagar,23631,35012,10048,908,34.6,19.9,33.2,3.5,66.6,56.2,23.0,83.5,98.0,51.2,59.5,14.4,2.4,23.6,17.0,17.9,22.8,7.3,5.4,78.2,89.7,97.3,69.5,47.1
Rajasthan,Hanumangarh,22108,25774,11284,940,30.8,9.2,38.0,4.1,57.9,55.9,22.3,84.2,81.3,76.9,58.1,10.5,2.2,27.7,18.1,19.5,22.2,7.8,7.6,86.8,85.0,92.6,64.6,44.9
Rajasthan,Jaipur,20519,29756,13512,924,36.4,16.5,22.7,3.3,57.5,61.7,20.0,89.0,98.5,84.0,53.5,9.0,2.3,23.6,20.1,16.5,16.5,7.4,8.2,100.0,79.4,100.0,40.3,17.8
Rajasthan,Jaisalmer,28270,28310,11687,941,31.7,12.5,20.9,3.5,64.1,57.1,17.8,99.8,88.2,84.3,51.3,11.0,2.3,23.3,19.5,20.5,16.6,7.3,8.7,87.9,79.8,92.2,38.8,12.1
Rajasthan,Jalore,17921,24742,7574,920,23.3,12.9,30.9,3.1,61.9,58.8,22.0,90.7,87.5,88.8,57.4,8.2,2.6,20.6,22.0,18.9,19.4,5.1,9.7,80.8,77.9,100.0,57.1,17.3
Rajasthan,Jhalawar,24964,29534,7350,944,34.2,16.5,26.5,4.2,77.2,55.6,23.1,90.6,89.6,70.7,53.5,8.7,2.7,19.9,11.3,20.3,19.9,9.0,9.1,74.2,54.5,93.8,45.7,40.5
Rajasthan,Jhunjhunu,29179,21248,13197,940,37.6,9.9,36.6,3.1,65.0,52.7,25.8,82.9,95.6,87.2,54.2,16.5,2.8,24.6,14.4,25.4,16.3,8.5,7.0,81.0,87.7,99.1,39.3,41.8
Rajasthan,Jodhpur,26820,24030,8820,913,30.9,17.4,25.7,3.2,64.2,56.1,24.5,88.6,92.3,90.5,64.7,13.5,2.1,24.1,16.4,15.2,19.8,5.6,9.7,92.5,58.1,93.5,37.4,27.8
Rajasthan,Karauli,29300,23634,9492,918,22.5,19.7,27.3,2.9,60.4,64.7,18.3,90.1,93.9,62.9,54.5,11.1,2.9,18.7,18.0,20.9,19.0,8.6,7.0,76.0,100.0,94.0,38.9,16.3
Rajasthan,Kota,31111,29787,10864,960,39.1,15.5,41.7,3.1,68.3,61.0,21.9,86.5,92.8,84.1,56.6,11.9,2.5,30.3,21.6,24.6,18.1,8.1,10.5,78.8,73.7,100.0,42.2,19.9
Rajasthan,Nagaur,26840,25027,8727,979,31.8,16.8,37.9,3.2,73.8,52.5,21.9,87.8,85.0,77.5,62.5,12.8,2.5,23.9,22.5,19.2,25.0,10.6,9.3,78.1,73.0,96.8,56.6,38.3
Rajasthan,Pali,19181,25443,7147,974,43.3,19.1,32.7,3.7,61.1,54.5,19.8,89.2,88.7,91.1,57.1,9.5,2.6,20.2,19.5,20.4,16.6,8.9,9.5,98.5,71.5,96.3,52.4,34.4
Rajasthan,Pratapgarh,28764,24905,12432,934,23.4,10.4,34.1,2.6,58.1,63.4,23.0,95.2,90.1,100.0,56.4,15.9,2.6,15.4,20.4,19.9,16.8,5.6,8.5,88.8,51.8,99.2,47.1,20.0
Rajasthan,Rajsamand,32543,18821,12304,944,34.0,15.5,32.4,2.7,58.7,60.0,21.6,90.2,97.0,77.9,60.1,10.0,2.6,23.4,21.7,17.3,18.6,8.2,8.9,78.8,93.4,90.9,59.8,20.6
Rajasthan,Sawai Madhopur,34763,21645,12358,946,32.2,16.6,33.2,2.4,58.9,60.2,16.9,86.5,100.0,69.3,66.9,10.0,2.5,24.6,22.4,18.4,26.0,6.1,8.9,88.0,66.7,95.1,53.6,28.1
Rajasthan,Sikar,18983,22774,11034,965,33.9,13.4,26.2,2.6,54.1,52.0,17.6,98.1,94.4,86.9,63.5,11.9,2.8,19.6,19.3,21.2,16.0,11.6,8.5,87.1,92.8,98.7,52.4,33.2
Rajasthan,Sirohi,21892,20332,5969,948,40.1,15.6,23.1,3.7,70.2,61.5,21.5,96.3,100.0,80.2,52.1,10.0,2.6,15.6,19.5,20.1,24.6,9.0,9.8,68.7,89.1,98.1,54.6,16.4
Rajasthan,Tonk,25135,23105,9636,943,30.0,23.9,29.2,3.9,55.2,54.3,22.3,84.6,88.7,76.8,58.6,16.1,2.5,23.9,20.6,20.8,19.8,6.5,8.8,95.3,91.4,95.3,59.7,30.2
Rajasthan,Udaipur,29274,20673,6995,937,34.5,16.4,22.8,2.8,61.8,52.9,22.1,87.4,91.4,80.2,54.3,10.5,2.9,26.7,19.8,17.0,21.2,9.6,9.9,90.4,87.0,100.0,62.8,37.1
Tamil Nadu,Ariyalur,31299,17745,12801,978,25.2,11.6,27.3,3.0,50.3,45.6,12.9,100.0,96.5,87.1,68.6,9.0,1.7,17.7,13.6,32.0,25.2,10.7,11.3,90.0,86.9,100.0,70.1,16.8
Tamil Nadu,Chengalpattu,29284,28649,10259,983,26.5,10.9,21.0,4.9,64.9,53.0,20.2,97.7,97.6,86.1,63.0,4.9,1.7,14.6,12.6,25.4,25.1,11.0,11.8,85.1,88.1,99.0,73.3,18.5
Tamil Nadu,Chennai,30291,27840,12171,990,22.4,9.2,28.0,4.4,46.8,43.9,14.8,98.1,100.0,88.3,56.0,7.7,1.6,15.4,11.7,25.7,24.2,11.0,13.8,91.3,88.6,100.0,73.9,18.1
Tamil Nadu,Coimbatore,27608,23387,11252,983,25.7,12.5,30.7,5.2,49.8,49.9,17.4,98.7,97.0,91.8,64.1,8.4,1.5,14.5,15.3,21.8,21.1,10.9,11.5,89.5,91.5,98.7,62.9,24.3
Tamil Nadu,Cuddalore,28919,29270,9721,1002,28.5,12.7,27.9,2.9,47.7,48.8,17.8,96.6,98.9,86.9,63.9,9.5,1.8,13.5,10.9,23.8,23.9,9.7,15.1,94.4,93.0,98.9,78.2,1.0
Tamil Nadu,Dharmapuri,30611,28007,10603,992,24.8,13.2,25.4,7.0,59.7,51.5,14.7,98.2,97.3,94.1,65.6,6.3,1.9,13.9,13.3,22.4,24.1,12.5,12.9,91.4,92.0,99.8,62.2,15.3
Tamil Nadu,Dindigul,25719,26979,10977,984,26.6,14.9,15.9,3.3,58.0,40.5,18.0,97.5,97.0,91.7,65.8,11.2,1.8,19.6,13.7,23.0,26.4,12.1,13.1,94.1,88.0,99.1,75.3,12.9
Tamil Nadu,Erode,22938,30472,9829,1012,29.5,13.3,23.2,4.8,54.2,51.8,18.3,99.1,100.0,94.4,64.4,6.3,1.5,15.4,12.1,19.8,25.0,11.3,10.0,94.8,88.5,100.0,66.0,11.8
Tamil Nadu,Kallakurichi,28674,28766,10805,1001,27.5,9.5,26.5,5.9,55.8,51.2,19.2,100.0,100.0,92.2,68.6,6.7,1.6,13.5,12.3,15.8,25.2,9.7,15.2,94.6,96.6,99.0,77.3,24.5
Tamil Nadu,Kancheepuram,27740,19561,8223,984,27.7,9.2,22.3,3.1,49.5,51.2,18.3,98.1,98.8,80.6,63.5,7.0,1.6,17.5,11.3,23.2,17.7,10.4,10.8,93.3,86.2,99.6,69.0,22.4
Tamil Nadu,Kanyakumari,28784,28448,12585,1006,21.7,5.6,29.4,5.1,55.6,45.0,18.1,96.9,98.8,85.4,71.1,5.6,1.7,16.1,12.0,25.5,26.2,13.7,13.6,89.4,91.3,100.0,79.4,18.5
Tamil Nadu,Karur,25913,18200,11176,996,20.3,13.2,20.7,3.7,49.4,60.4,17.3,98.5,96.7,80.8,61.7,10.2,1.6,17.5,14.5,23.2,28.2,9.7,15.8,94.8,82.1,99.1,57.5,19.8
Tamil Nadu,Krishnagiri,28028,31455,6551,999,19.8,17.2,24.4,4.3,51.0,40.4,13.7,99.9,97.8,90.1,56.8,6.0,1.6,16.9,16.5,29.0,23.3,11.9,12.4,100.0,96.7,99.6,71.4,21.2
Tamil Nadu,Madurai,28813,32889,9260,993,23.2,17.4,30.2,4.5,60.7,56.9,17.2,100.0,98.5,88.9,68.5,7.5,1.8,19.5,13.0,19.9,25.1,9.6,14.7,95.8,98.4,100.0,77.6,10.7
Tamil Nadu,Mayiladuthurai,28873,26019,7750,1005,23.1,10.9,25.2,5.1,57.6,43.2,18.1,97.0,96.3,85.4,62.0,8.8,2.0,12.3,13.7,21.5,25.9,9.8,10.9,96.2,88.1,99.3,54.5,18.7
Tamil Nadu,Nagapattinam,23911,17678,11760,976,22.7,11.9,33.2,3.9,56.7,50.8,18.0,98.4,99.1,91.4,64.8,10.3,1.9,18.6,14.6,27.1,27.4,10.8,9.3,92.7,86.0,99.1,61.3,11.6
Tamil Nadu,Namakkal,27971,25429,9359,996,27.1,12.5,23.8,4.2,53.5,47.8,14.9,100.0,96.3,93.6,64.6,10.9,2.0,15.1,12.5,25.1,20.6,9.5,9.4,89.3,91.5,99.7,56.1,13.3
Tamil Nadu,Nilgiris,19924,34546,9657,988,23.1,11.4,24.7,6.3,49.3,46.4,16.9,97.0,100.0,78.1,62.9,9.2,1.6,13.9,13.9,27.7,24.6,9.4,13.9,91.4,94.7,100.0,51.8,14.6
Tamil Nadu,Perambalur,21386,27746,10994,982,24.9,11.0,20.3,5.8,57.8,57.7,17.1,98.4,98.1,88.6,60.8,8.1,1.8,17.1,13.3,25.9,29.0,10.9,14.5,100.0,97.5,100.0,67.9,15.1
Tamil Nadu,Pudukkottai,24551,26394,10584,987,28.6,10.0,30.5,5.2,52.6,47.3,18.2,100.0,98.7,90.7,65.1,10.7,1.7,15.9,15.9,25.4,27.4,9.2,12.6,98.9,87.6,99.4,71.8,9.1
Tamil Nadu,Ramanathapuram,21294,28991,9306,989,30.4,10.9,24.4,5.0,60.6,51.6,17.7,99.0,99.5,85.4,65.8,10.2,1.9,16.3,12.5,18.1,24.1,11.6,12.0,88.4,86.6,99.9,83.8,20.9
Tamil Nadu,Ranipet,19171,26323,9780,989,23.4,14.8,27.8,4.4,52.6,50.3,18.4,99.8,96.6,90.1,60.7,7.9,1.6,15.9,11.4,20.5,17.7,10.7,12.1,90.3,97.6,99.1,79.9,22.1
Tamil Nadu,Salem,22853,15661,9558,991,19.9,14.9,32.1,5.2,54.6,47.9,21.2,100.0,97.6,80.0,56.6,10.0,1.3,16.5,9.4,22.7,23.1,11.4,12.2,88.9,87.1,100.0,71.7,17.1
Tamil Nadu,Sivaganga,22462,25109,11826,1001,26.2,21.2,26.8,6.7,55.8,44.9,17.9,100.0,100.0,87.1,66.0,5.9,1.6,19.9,13.1,23.0,25.1,11.8,13.2,93.7,90.1,100.0,75.2,9.1
Tamil Nadu,Tenkasi,24650,26668,10692,984,22.7,13.7,22.7,5.2,54.7,46.4,17.6,100.0,97.6,92.0,64.7,8.6,1.7,16.3,15.2,22.2,20.0,8.4,10.7,95.4,84.0,99.4,74.3,16.1
Tamil Nadu,Thanjavur,31660,24799,9109,979,24.3,18.6,27.2,6.5,50.5,47.6,13.7,96.8,100.0,87.4,72.7,6.1,1.7,15.1,12.9,27.8,25.4,10.2,12.7,91.7,86.4,99.1,77.2,4.9
Tamil Nadu,Theni,22713,25727,12198,984,30.2,15.8,26.0,5.4,44.4,45.4,14.7,99.8,97.9,94.2,67.1,6.7,1.8,19.2,11.4,25.4,21.7,10.4,12.9,89.9,86.2,99.6,64.1,9.9
Tamil Nadu,Thoothukudi,32412,27206,9383,981,22.5,18.4,20.0,5.4,49.4,43.6,15.1,97.9,99.4,93.3,61.2,6.5,1.9,15.7,12.6,22.1,24.8,15.5,12.0,91.3,93.8,99.2,74.7,10.4
Tamil Nadu,Tiruchirappalli,18209,23243,9654,1003,23.2,16.4,18.9,4.0,50.2,47.9,16.3,95.8,97.9,89.5,62.5,9.0,1.6,15.8,13.5,18.5,22.7,13.0,12.2,90.1,100.0,100.0,73.3,19.7
